states,scores
1121122010220102100012000,"[0, 0, 0.0119, 0, 0]"
1121122211220102100012000,"[0, 0, -1, 0, 0]"
1201021010110202000020000,"[0, 0.0119, 0, 0, 0]"
1201021010110202201020000,"[0, 0.0119, 0, 0, 0]"
1201021010110202201022010,"[0, 0, 0.0119, 0, 0]"
1221021110110202201022010,"[0, 0, 0, 0, -1]"
2211022210011100120000000,"[0.0119, 0, 0, 0, -1]"
2211022210211101120000000,"[-1, 0, 0, 0, 0]"
2211211211220122102010010,"[0, 0, 0, 0, 0]"
2211211211222122112010010,"[0, 0, -1, 0, 0]"
2211211210211102202011020,"[0, 0, 1, 0, 0]"
2121021210221201011020100,"[0, 0.0119, 0, 0, 0]"
2121021210221201211021100,"[0, 0, 0, 0.0119, 0]"
2121121210221201211021120,"[0, 0, 0, 0, 0.0119]"
2121121212221211211021120,"[0, 0, 0, 0, -1]"
2101211012200101002000020,"[0, 0, 0, 0, 0]"
2101211012200121002010020,"[0, 0, 0, 0, 1]"
2111222011110202201020010,"[0, 0.0119, 0, 0, 0]"
2111222211112222211021110,"[0, 0, 0, 0, -1]"
2201121012110122102120000,"[0, 0.0119, 0, 0, 0]"
2201121012110122102122010,"[0, 0, 0.0119, 0, 0]"
2221121112110122102122010,"[0, 0, 0.0119, 0, 0]"
2221121112112122112122010,"[0, 0, 0, 0, 0]"
1121022110210102202012010,"[0, 0, 0.0119, 0, 0]"
1121022110212102212012010,"[0, 0, 0.0119, 0, 0]"
1121122110212102212012210,"[0, 0, 0, 0, 0.0119]"
1121122112212112212012210,"[0, 0, 0, 0, 0.0119]"
2201221012110102102012010,"[0, 0, 0, 0, 0.01785]"
2211221112101121022120012,"[0, 0.0119, 0, 0, 0]"
2211221112121121122120012,"[0, 0, 0, 0, 0]"
2121110110200002000020000,"[0, 0.0119, 0, 0, 0]"
2121112111200002000020000,"[0, 0, 0, 0, 0]"
2121112111201202000020000,"[0, 0.0119, 0, 0, 0]"
2121112111221202010020000,"[0, 0.0119, 0, 0, 0]"
2121112111221202211020000,"[0, 1, 0, 0, 0]"
2221221011110102102012000,"[0, 0, -1, 0, 0]"
2221211010100100002000000,"[0.01785, 0, 0, 0, 0]"
2221211010110102002000000,"[0.0119, 0, 0, 0, 0]"
2221211010110102102000020,"[-1, 0, 0, 0, 0]"
2121122011210101102020020,"[0, 0, -1, 0, 0]"
2111211010200102002020000,"[0, -1, 0, 0, 0]"
2121222110100102002010010,"[0, 0.01726, 0, 0, 0]"
2121222110121102212010010,"[0, 1, 0, 0, 0]"
2100012000100000000000000,"[0.0119, 0, 0, 0, 0]"
2100012000110002000000000,"[0.0119, 0, 0, 0, 0]"
2100012000110002100020000,"[0, 0.0119, 0, 0, 0]"
2110012000110002100022000,"[0, 0, 0, 0, 0]"
2112012010110002100022000,"[0, 0, 0.0119, 0, 0]"
2112012210110102100022000,"[0, 0, 0.0119, 0, 0]"
2112012210112102101022000,"[0, 0, 0, 0, 0]"
2112112210112102101022020,"[0, 0, 0.0119, 0, 0]"
2112112210112102121022120,"[0, 0, 0, 0, 0]"
2112112212112112121022120,"[0, 0, 0, 0, 0]"
2121212111211202221021010,"[0, 0, 0, 0, 0]"
2121212111211222221021110,"[0, 0, 0, 0, -1]"
2201110010000200001000020,"[0.0119, 0, 0, 0, 0]"
2201111010200200001000020,"[0.0119, 0, 0, 0, 0]"
2201111011200202001000020,"[0, 0, -1, 0, 0]"
2121121010100202001000020,"[0, 0, 0, 0, 0]"
2121022110121102012020010,"[0, -1, 0, 0, 0]"
2201221012110112002010000,"[0, 0.0119, 0, 0, 0]"
2201221012110112202011000,"[0, 0, 0.0119, 0, 0]"
2221221012110112202211011,"[0, 0, -1, 0, 0]"
2021010210201100002000010,"[0, 0, 0, 0, 0]"
2021210210201100012000010,"[0.0119, 0, 0, 0, 0]"
2021210210201102012010010,"[0, 0.0119, 0, 0, 0]"
2221211210201102012010010,"[0, 0.0119, 0, 0, 0]"
2221211210221102012010110,"[0, -1, 0, 0, 0]"
2121221212101102002010010,"[0, -1, -1, 0, 0]"
2221010210101101002020000,"[0, -1, 0, 0, 0]"
1221121112201001020020000,"[0, -1, 0, 0, 0]"
2201121010110202101020020,"[0, 0, 0, 0, 0]"
2201121011110202101022020,"[0, 0, -1, 0, 0]"
2201011010220101102002000,"[0, 0, 0, 0, 0]"
2211011010220101102002020,"[-1, 0, 0, 0, 0]"
2101021020020100102000010,"[0.0119, 0, 0, 0, 0]"
2101021020220101102000010,"[0, 0, 0, 0, 0]"
2121021120220101102000010,"[0, 0, 0, 0, 0]"
2121221120221101102000010,"[0.0119, 0, 0, 0, 0]"
2121221120221101102021010,"[0, 0, 0.0119, 0, 0]"
2121221120221101122021110,"[0, 0, 0, 0, 0.0119]"
2121221122221111122021110,"[0, 0, 0, 0, -1]"
2221122211110122202111010,"[0, 0, 1, 0, 0]"
2211221011110122102210020,"[0, 0.0119, 0, 0, 0]"
2211221011110122102212021,"[0, 0, -1, 0, 0]"
2101221012200111002020010,"[0, 0, 0, 0, 0]"
2111221012220111002020010,"[0, 0.0119, 0, 0, 0]"
2111221012220111202021010,"[0, 0, 0, 0, 0]"
2111221012220111202221011,"[0, 0, 0.0119, 0, 0]"
2111221212221111202221011,"[0, 0, 1, 0, 0]"
0211200110000200000000000,"[0.0119, 0, 0, 0, 0]"
2211200110000200001000000,"[0.0119, 0, 0, 0, 0]"
2211220111000200001000000,"[0.0119, 0, 0, 0, 0]"
2211220111200201001000000,"[0, 0, 0, 0, 0]"
2211220111201201001020000,"[0, -1, 0, 0, 0]"
1102020010200201001000000,"[0, 0, 0, 0, 0]"
1112022010200201001000000,"[0.0119, 0, 0, 0, 0]"
1112122010200201001020000,"[0, 0.0119, 0, 0, 0]"
1112122010220201101020000,"[0, 0, 0, 0, 0]"
1112122210220201101020010,"[0, -1, 0, 0, 0]"
2001110001200002000000000,"[0, 0, 0, 0, 0]"
2021110011200002000000000,"[0.0119, 0, 0, 0, 0]"
2021110111200002000020000,"[0, -1, 0, 0, 0]"
1211221210211102212012210,"[0, 0, 0, 0, -1]"
2211121112110112102222020,"[0, 0, 0.0119, 0, 0]"
2211121112112112102222021,"[0, 0, 0.0119, 0, 0]"
2221121010210101102020000,"[0, -1, -1, 0, 0]"
2111222010110102002020010,"[0, 0, 0, 0, 0]"
2111222010110102202021010,"[0, 0, -1, 0, 0]"
2101202011000100002000000,"[0.0119, 0, 0, 0, 0]"
2101222011000110002000000,"[0, 0, 0, 0, 0]"
2121222011000110002100000,"[0, -1, 0, 0, 0]"
2121212111201102002000000,"[0.0119, 0, 0, 0, 0]"
2121212111201102002020010,"[0, 0.0119, 0, 0, 0]"
2121212111221102102020010,"[0, 0.01726, 0, 0, 0]"
2221121110112102102022010,"[0, 0, 0, 0, 0]"
2221121112112122112022110,"[0, 0, 0, 0, 0]"
2221122120112102111010020,"[0, 0.0119, 0, 0, 0]"
2221122120112102111012120,"[0, 0, 0, 0, 0.0119]"
2221122122112112111012120,"[0, 0, 0, 0, 0.0119]"
2101211012220121102120000,"[0, 0.0119, 0, 0, 0]"
2111211012220121102122000,"[0, 0, 0, 0, -1]"
2111222110110202001020000,"[0, 0, 0, 0, 0]"
2111222110111202001020020,"[0, -1, 0, 0, 0]"
2221222012110112102011010,"[0, 0, -1, 0, 0]"
1201020010100200001000020,"[0, 0, 0, 0, 0]"
1201022010100201001000020,"[0.0119, 0, 0, 0, 0]"
1201022010110201001020020,"[0, 0, 0, 0, 0]"
1201022010110201201021020,"[0, 0, -1, 0, 0]"
2201121011220121202121010,"[0, 0, 0, 0, 0.06392]"
2211220112101111022020000,"[0, 0, 0, 0, 0]"
2121221012120011100020000,"[0, 0.0119, 0, 0, 0]"
2121221012120111100022000,"[0, 0, 0, 0, 0]"
2121221112120111102022000,"[0, 0, 0, -1, 0]"
2111020010200201002010000,"[0, 0.02128, 0, 0, 0]"
2111220111201121020020200,"[0, -1, 0, 0, 0]"
2121021210102102002010010,"[0, 0.0119, 0, 0, 0]"
2121121210122102002010010,"[0, 0, 0, 0, 0]"
2121121210122102212010010,"[0, 0.0119, 0, 0, 0]"
2121121210122102212012110,"[0, 0, 0, 0, 0]"
2121121212122112212012110,"[0, 0, 0, 0, 0.0119]"
1102221010200101000020000,"[0, 0.0119, 0, 0, 0]"
1102221010220101001020000,"[0, -1, 0, 0, 0]"
2211222010110101002000000,"[0, 0, -1, 0, 0]"
2211221110220101100020000,"[0, -1, 0, 0, 0]"
1121121210220001100022000,"[0, 0, 0.0119, 0, 0]"
1121121210222001110022000,"[0, 0, 0.0119, 0, 0]"
1121121210222101110022200,"[0, 0, 0, 0, -1]"
1010120100200002000000000,"[1, 0, 0, 0, 0]"
2121222011110202201011000,"[0, 0, 0, 0, 0]"
2121222011110222201011010,"[0, 0, 0, 0, 0]"
2121222211111222201011010,"[0, 0, 0.0119, 0, 0]"
2121222211111222221111010,"[0, 0, 0.0119, 0, 0]"
2211211010220102102012010,"[0, 0, -1, 0, -1]"
2201122011110102202021010,"[0, 0, 0.0119, 0, 0]"
2221122011110112202021010,"[0, 0, -1, 0, 0]"
2211221110100202001010020,"[0, -1, 0, 0, 0]"
2211121010220201101020000,"[0, 0, 0, 0, 0]"
2221221110202101012010010,"[0, -1, 0, 0, 0]"
2221121120120102201010010,"[0, 0.0119, 0, 0, 0]"
2221121120121102201012010,"[0, 0, 0.0119, 0, 0]"
2221121120121102221012110,"[0, 0, 0, 0, 0.0119]"
2221121122121112221012110,"[0, 0, 0, 0, -1]"
2021120120200101001020010,"[0, 0, 0, 0, 0]"
2221121121221121101022010,"[0, 0, 0.0119, 0, 0]"
2221121121221121121022110,"[0, 0, 0, 0, -1]"
2211021110220101100022000,"[0, 0, 0.0119, 0, 0]"
2211021110222101110022000,"[0, 0, -1, 0, 0]"
2101211012210101002020020,"[0, 0.01785, 0, 0, 0]"
2101211012210111202020020,"[0, 0, 0, 0, 0]"
2121211012210111202120020,"[0, -1, 0, 0, 0]"
2201121011120202001020010,"[0, 0.01785, 0, 0, 0]"
2201121011120202201021010,"[0, 0, -1, 0, 0]"
2201210012100112002010000,"[0, 0, 0, 0, 0]"
2221211012120112102010000,"[0, -1, 0, 0, -1]"
2221121121122102221011010,"[0, 0, 0.0119, 0, 0]"
2221121121122112221011210,"[0, 0, 0, 0, 0.0119]"
2211221210110101002020000,"[0, -1, 0, 0, 0]"
1122021110200002000010000,"[0, 0.0119, 0, 0, 0]"
1122021110221002000010000,"[0, 0, -1, 0, 0]"
2221121210121102022010110,"[0, 1, 0, 0, 0]"
2211121112120122102212010,"[0, 0, 0.0119, 0, 0]"
2211121112122122102212011,"[0, 0, 0.0119, 0, 0]"
2201112010000100002000000,"[0.0119, 0, 0, 0, 0]"
2201112010210100002000000,"[0.0119, 0, 0, 0, 0]"
2201112010210102102000000,"[0, 0, 0, 0, 0]"
2201112010210102102012000,"[0, 0, 0.0119, 0, 0]"
2221112012210112102012010,"[0, 0, -1, 0, 0]"
2221021010120100102000010,"[-0.27139, 0, 0, 0, 0]"
2221011010000000000000000,"[0, -1, 0, 0, 0]"
2211221110120202101020010,"[0, 0.0119, 0, 0, 0]"
2211221110121202101022010,"[0, 0, -1, 0, 0]"
2221121010100101002000020,"[0.0119, 0, 0, 0, 0]"
2221121010110101002020020,"[0, 0, -1, 0, 0]"
2111221211121102202010020,"[0, 0.0119, 0, 0, 0]"
2111221211121102212012020,"[0, 0, 0, 0, 0]"
2111221211121122212012120,"[0, 0, 0, 0, 0]"
2121121021110102201020020,"[0, 0, -1, 0, 0]"
2111022210001000000000000,"[-1, 0, 0, 0, 0]"
2121200011000000000000000,"[0, 0, 0, 0, 0]"
2121212011000000000000000,"[0.0119, 0, 0, 0, 0]"
2121212011210000000000000,"[0, 0, 0, 0, 0]"
2121212011210001200000000,"[0.0119, 0, 0, 0, 0]"
2121212011210011200020000,"[0, 0.0119, 0, 0, 0]"
2121212011210111200022000,"[0, 0, -1, 0, 0]"
1211222211210101002020010,"[0, 0, 0, 0, 0]"
1211222211212101012020010,"[0, -1, 0, 0, 0]"
2101211011200002000020000,"[0, 0.0119, 0, 0, 0]"
2101211011220102000020000,"[0, -1, 0, 0, 0]"
2121022210211001000010000,"[0, 0.0119, 0, 0, 0]"
2121022210211101200010000,"[0, 0, 0, 0, -1]"
2121211210210101002020000,"[0, 0.0119, 0, 0, 0]"
2121211210210101202021000,"[0, 0, 0.0119, 0, 0]"
2121211210212101212021000,"[0, 0, -1, 0, 0]"
2211121010120202000010000,"[0, 0.0119, 0, 0, 0]"
2211121110120202200010000,"[0, -1, 0, 0, 0]"
1021020120200001000010000,"[0, 0, 0, 0, 0]"
1221020120201101020010000,"[0, -1, 0, 0, 0]"
2111022210112102100020000,"[0, -1, 0, 0, 0]"
0001200011000200000000000,"[0.0119, 0, 0, 0, 0]"
2211221211201101022010210,"[0, -1, 0, 0, 0]"
2221022010110101002000010,"[0.01726, 0, 0, 0, 0]"
2221022010110101102020010,"[0, 0, 0, 0, 0]"
2221122010110101102022010,"[0, 0, -1, 0, 0]"
2121122012210001100000000,"[0, 0.01785, 0, 0, 0]"
2121110210200100002000000,"[0.0119, 0, 0, 0, 0]"
2121110210201102002000000,"[0, 0, 0, 0, 0]"
2121110212201102002000010,"[0, 0, 0, 0, 0]"
2121110212201102012020010,"[0, -1, 0, 0, 0]"
2211221011110122202120010,"[0, -1, 0, 0, 0]"
2111221211120122102112020,"[0, 0, 0.0119, 0, 0]"
2111221211122122112112020,"[0, 0, 0.0119, 0, 0]"
2001200021000100001000000,"[0, 0, 0, 0, 0]"
2001220021000110001000000,"[0.0119, 0, 0, 0, 0]"
2001220021200111001000000,"[0.01726, 0, 0, 0, 0]"
2201221021220111101020010,"[0, 0.0119, 0, 0, 0]"
2211221021220111101022010,"[0, 0, 0, 0, 0]"
2211221121220111101222010,"[0, 0, -1, 0, 0]"
2111220110100102002000020,"[0.0119, 0, 0, 0, 0]"
2121021110120102102000020,"[-0.4381, 0, 0, 0, 0]"
2221121110220101202010010,"[0, 0.0119, 0, 0, 0]"
2221121110221101202012010,"[0, 0, -1, 0, 0]"
2211211020220102101021010,"[0, 0, 0, 0, 0]"
2211211220221102101021010,"[0, 0, 0, 0, 0]"
2211211220221102121021110,"[0, 0, 0, 0, 0]"
2211211222221112121021110,"[0, 0, 0, 0, -1]"
1121220121201101022020100,"[0, -1, 0, 0, 0]"
2121121020200101001020000,"[0, 0, 0, 0, 0]"
2121121020220101101020000,"[0, 0.0119, 0, 0, 0]"
2121121020220101101022010,"[0, 0, 0.0119, 0, 0]"
2121121220221101101022010,"[0, 0, 0.0119, 0, 0]"
2121121220221101121022110,"[0, 0, 0, 0, 0.0119]"
2121121222221111121022110,"[0, 0, 0, 0, -1]"
2011210210201100002000000,"[0, 0, 0, 0, 0]"
2211210210201100012000000,"[0.01967, 0, 0, 0, 0]"
2211121210200101002000000,"[0.0119, 0, 0, 0, 0]"
2121122112200011000120000,"[0, -1, 0, 0, 0]"
1201221010200101002020010,"[0, 0.02321, 0, 0, 0]"
1201221011220101002020010,"[0, 0.01785, 0, 0, 0]"
1201221011220101202021010,"[0, 0, 0, 0, 0.0119]"
2211210020100100000000000,"[0.0119, 0, 0, 0, 0]"
2211211020100102000000000,"[0.0119, 0, 0, 0, 0]"
2211211120122102111022120,"[0, 0, 0, 0, 0.0119]"
2211211122122112111022120,"[0, 0, 0, 0, 0.0119]"
2201100010000200001000000,"[0.0119, 0, 0, 0, 0]"
2201120010100201001000020,"[0.0119, 0, 0, 0, 0]"
2201121010100201001020020,"[0, 0.0119, 0, 0, 0]"
2201121010120201101020020,"[0, 0.01785, 0, 0, 0]"
2201121011120201101022020,"[0, 0, 0, 0, 0.0119]"
2211211211222122102211011,"[0, 0, -1, 0, 0]"
2221221110121201101022010,"[0, 0, 0, 0, -1]"
2221221011110112202010000,"[0, 0, 0, 0, 0]"
2221221011110112202210001,"[0, 0.0119, 0, 0, 0]"
2221221011110112202212011,"[0, 0, -1, 0, 0]"
1221010000000000000000000,"[0.0119, 0, 0, 0, 0]"
1221010100200000000000000,"[0, 0, 0, 0, 0]"
1221010100202001000000000,"[0, 0, 0, 0, 0]"
1221210110202001000000000,"[0, 0, 0, -1, 0]"
2201221012110112102212010,"[0, 0, -0.4381, 0, 0]"
2201111012200112002010020,"[0, 0.0119, 0, 0, 0]"
2201111012220112102010020,"[0, 0.0119, 0, 0, 0]"
2211111012220112102012020,"[0, 0, 0, 0, 0]"
2211111012220112102212021,"[0, 0, -1, 0, 0]"
2112021110102102000020000,"[0, 0, 0, 0, 0]"
2112021110112102002020000,"[0, 0, 0, 0, -1]"
1010020000100002000000000,"[0.0119, 0, 0, 0, 0]"
1012020100100002000000000,"[0.0119, 0, 0, 0, 0]"
1112020100100002000020000,"[0, 0.0119, 0, 0, 0]"
1112022100110002000020000,"[0, 0.0119, 0, 0, 0]"
1112022100111002200020000,"[0, -1, 0, 0, 0]"
2021120120100101001020020,"[0, 0.0119, 0, 0, 0]"
2221120120101101001020020,"[0, 0, 0, 0, 0]"
2221120122101101011020020,"[0, -1, 0, 0, 0]"
1021100020000000000000000,"[0.01994, 0, 0, 0, 0]"
1121120122200102000010000,"[0, 0.0119, 0, 0, 0]"
1121122122210102000010000,"[0, 0.0119, 0, 0, 0]"
1121122122211102200010000,"[0, 0, 0, 0, -1]"
2221121010210100002000010,"[1, 0, 0, 0, 0]"
2211211211210121202122010,"[0, 0, -1, 0, 0]"
2121121211121212001020020,"[0, 0, 1, 0, 0]"
2111220121201001020020100,"[0, 0, 0, 0, 0]"
2111220121201121020020100,"[0, -1, 0, 0, 0]"
2101022010210001200001000,"[0.0119, 0, 0, 0, 0]"
2101022010210101200021000,"[0, 0, 0, 0, 0]"
2121121002000010000000000,"[0.0119, 0, 0, 0, 0]"
2121121002200011000000000,"[0.0119, 0, 0, 0, 0]"
2121121002210011000020000,"[0, 0.0119, 0, 0, 0]"
2121121002210011200021000,"[0, 0, 0.0119, 0, 0]"
2121121202210011200121000,"[0, 0, 0.0119, 0, 0]"
2121121202212011210121000,"[0, 0, 0, 1, 0]"
2211121010120102002010020,"[0, 0.03147, 0, 0, 0]"
2211121011120102202010020,"[0, 0, 0.0119, 0, 0]"
2211121011120112202012020,"[0, 0, -1, 0, -1]"
2211221012110112102212012,"[0, 0, -1, 0, 0]"
2111210020000000000000000,"[0, 0, 0, 0, 0]"
2111212021000000000000000,"[0.0119, 0, 0, 0, 0]"
2111212021200010000000000,"[0, 0, 0, 0, 0]"
2111212021220010100000000,"[0.0119, 0, 0, 0, 0]"
2111212021220112100000000,"[0.0119, 0, 0, 0, 0]"
2111212021220112100021000,"[0, 0, 0.0119, 0, 0]"
2111212221220112100121000,"[0, 0, -1, 0, 0]"
2021020110201101002000000,"[0.0119, 0, 0, 0, 0]"
2121020110201101002020000,"[0, -1, 0, 0, 0]"
2211211211222122102111000,"[0, 0, 0.0119, 0, 0]"
2211211211222122122111100,"[0, 0, 0, 0.0119, 0]"
2211221100010000000000000,"[-1, 0, 0, 0, 0]"
2021120210100100000000000,"[0, 0, -1, 0, 0]"
2011220210101102022010100,"[0, 0.0119, 0, 0, 0]"
2211221210121102022010110,"[0, 1, 0, 0, 0]"
2021120112100101002000020,"[0, 0, 0, 0, 0]"
2221120112101101002000020,"[0.0119, 0, 0, 0, 0]"
2221121112101101002020020,"[0, 0, -1, 0, 0]"
2121121221210101000020000,"[0, 0.0119, 0, 0, 0]"
2121121221210101201020000,"[0, 0, 1, 0, 0]"
1121220111202201001020000,"[0, -1, 0, 0, 0]"
2021220112101100002000010,"[0.0119, 0, 0, 0, 0]"
2021220112101102012000010,"[0, 0, 0, 0, 0]"
2021220112101102012010210,"[0, 0.0119, 0, 0, 0]"
2221221112101102012010210,"[0, -1, 0, 0, 0]"
2201211010110100202000020,"[0, 0, -1, 0, 0]"
1001220000100000000000000,"[0.02321, 0, 0, 0, 0]"
1001220010100002000000000,"[0.0119, 0, 0, 0, 0]"
1021220010100102000000000,"[0.01785, 0, 0, 0, 0]"
1021220011100102000020000,"[0, 0, 0, 0, 0]"
1021220111100102002020000,"[0, -1, 0, 0, 0]"
2221122120110102001010000,"[0, -1, 0, 0, 0]"
2111222210211101002000000,"[0.02321, 0, 0, 0, 0]"
2111222210211101102020000,"[0, 0.02321, 0, 0, 0]"
2111222210211101112022000,"[0, 0, -0.43215, 0, 0]"
2111222210211101112022210,"[0, 0, 0, 0, -1]"
2211221012110122102012010,"[0, 0, 0, 0, 1]"
2211221210211101212022110,"[0, 0, 0, 0, -1]"
2221021110010100202000010,"[-1, 0, 0, 0, 0]"
1101220000100002000000000,"[0, -1, 0, 0, 0]"
2111022120000100000000000,"[0.0119, 0, 0, 0, 0]"
2111022120200100001000000,"[1, 0, 0, 0, 0]"
1221221020210101001000000,"[-1, 0, 0, 0, 0]"
2211221110202101022010010,"[0, 0, 0, 0, -1]"
2001020010100201000000000,"[0, 0, 0, 0, 0]"
2101020010100201000020000,"[0, 0.01726, 0, 0, 0]"
2111022010110201200020000,"[0, -1, 0, 0, 0]"
2201221012110122102112010,"[0, 0, 0.0119, 0, 0]"
2221221012110122102112011,"[0, 0, -1, 0, 0]"
2201011010220201101021020,"[0, 0, 0, 0, 0]"
2201211011220201101021020,"[0, 0, 0, 0, 0]"
2221211011220211101021020,"[0, 0, 0.0119, 0, 0]"
2221211211221211101021020,"[0, 0, 0.0119, 0, 0]"
2221211211221211121121020,"[0, 0, -1, 0, 0]"
2201021010220101102021010,"[0, 0, 0.0119, 0, 0]"
2221021110220101102021010,"[0, 0, 0.0119, 0, 0]"
2221021110222101112021010,"[0, 0, 0.0119, 0, 0]"
2221121110222101112021210,"[0, 0, 0, 0, 0]"
2221121112222111112021210,"[0, 0, 0, 0, 0.01785]"
2221120111101122012020000,"[0, -1, 0, -1, 0]"
1221021110212202112012010,"[0, 0, 0, 0, -1]"
2211021110110102202000020,"[-1, 0, 0, 0, 0]"
2111010010200202001020000,"[0, -1, -1, 0, 0]"
2111220210101101022020120,"[0, 0, 0, 0, 0.0119]"
0021200120000100001000000,"[0.01726, 0, 0, 0, 0]"
2021220120001100011000000,"[0, 0, 0, 0, -1]"
2111220212201101002000010,"[0, 0, 0, 0, 0]"
2111220212201111002020010,"[0, -1, 0, 0, 0]"
2021210210101100002000000,"[0.0119, 0, 0, 0, 0]"
2021210210101102012000000,"[0, 0, 0, 0, 0]"
2021210210101102012010020,"[0, 0.0119, 0, 0, 0]"
2221211210101102012010020,"[0, -1, 0, 0, 0]"
2121210112200101002000000,"[0.0119, 0, 0, 0, 0]"
2201221012110122102010010,"[0, 0, 0, 0, 1]"
2211221020110102201021010,"[0, 0, -1, 0, 0]"
2121111120220102100020000,"[0, 0.0119, 0, 0, 0]"
2121111122220102101020000,"[0, 0, 0, 0, -1]"
1221222110112202211012110,"[0, 0, 0, 0, 0.0119]"
1221222112112212211012110,"[0, 0, 0, 0, 0.0119]"
2211021010200101000020000,"[0, 0, 0.01785, 0, 0]"
2101211012220101002020010,"[0, 0.0119, 0, 0, 0]"
2101211012220101202021010,"[0, 0, -1, 0, 0]"
1221021110221000000000000,"[0.0119, 0, 0, 0, 0]"
1221121110221002000000000,"[1, 0, 0, 0, 0]"
2121022010100101000020000,"[0, -1, 0, 0, 0]"
1021020020100100000000000,"[0.01726, 0, 0, 0, 0]"
1121020120100102000020000,"[0, 0.0119, 0, 0, 0]"
1121022120101102000020000,"[0, 0, 0, 0, 0]"
1121022120121102001020000,"[0, 0.0119, 0, 0, 0]"
1121022120121102201021000,"[0, 0, 0.0119, 0, 0]"
1121022120121102221021010,"[0, 0, 0.0119, 0, 0]"
1121122120121102221021210,"[0, 0, 0, 0, 0]"
1121122122121112221021210,"[0, 0, 0, 0, 0.0119]"
2211021220101102001000000,"[-1, 0, 0, 0, 0]"
0101202010020100000000000,"[-1, 0, 0, 0, 0]"
2101122012200101000000000,"[-1, 0, 0, 0, 0]"
2211121112221101200020000,"[0, -1, 0, 0, 0]"
2211121211220101202021010,"[0, 0, -1, 0, 0.34022]"
2111222112120102100012000,"[0, 0, -1, 0, 0]"
2121020110001100002000020,"[0.0119, 0, 0, 0, 0]"
2121020110201100012000020,"[1, 0, 0, 0, 0]"
2111221210112102012000020,"[0, 0, 0, 0, 0]"
2111221211112102012000220,"[-1, 0, 0, 0, 0]"
2201211011210201201020000,"[0, 0.0119, 0, 0, 0]"
2201211011210201201022010,"[0, 0, -1, 0, 0]"
1221022010110202101012000,"[0, 0, -1, 0, 0]"
2111221010220101002020010,"[0, 0.0119, 0, 0, 0]"
2122121110210101002020000,"[0, 0.0119, 0, -1, 0]"
1211221011220121202021010,"[0, 0, 0.0119, 0, 0]"
1211221211220121202121010,"[0, 0, 0.0119, 0, 0]"
1211221211222121202121011,"[0, 0, -1, 0, 0]"
2121121002100000000000000,"[0.0119, 0, 0, 0, 0]"
2121121012100002000000000,"[0.0119, 0, 0, 0, 0]"
2121121212101102000020000,"[0, -1, 0, 0, 0]"
2121221110110102200020000,"[0, -1, 0, 0, 0]"
2111220111100122002000020,"[-1, 0, 0, 0, 0]"
2211121002200011000000000,"[0.0119, 0, 0, 0, 0]"
2211222011110122002010010,"[0, 0.01726, 0, 0, 0]"
2211121110112102102022020,"[0, 0, -1, 0, 0.01726]"
2021120111202101002020010,"[0, 0, 0.0119, 0, 0]"
2111220210101100002000020,"[0, 0, 0, 0, 0]"
2111220210101102012000020,"[0.0119, 0, 0, 0, 0]"
2111220212101112012020120,"[0, -1, 0, 0, 0]"
2101021010200200001000000,"[1, 0, 0, 0, 0]"
2111222111110202201022010,"[0, 0, 0, 0, 0]"
2111222111112202211022010,"[0, 0, 0.0119, 0, 0]"
2111222111112212211022210,"[0, 0, 0, 0, 0]"
2111222210210101102020010,"[0, 0.0119, 0, 0, 0]"
2111222210211101102022010,"[0, 0, 0.0119, 0, 0]"
2111222211211101122022010,"[0, 0, 0, 0, 0]"
2211120111200021000020000,"[0, 0.0119, 0, 0, 0]"
2211122111201021000020000,"[0, 0.0119, 0, 0, 0]"
2211122111221021000120000,"[0, 0, 0, -1, 0]"
2011220010000200001000010,"[0, 0, 0, 0, 0]"
2111220012000200001000010,"[0, 0, 0, 0, 0]"
2111220012200201001000010,"[0, 0, 0, 0, 0]"
2111220012200221001100010,"[0.0119, 0, 0, 0, 0]"
2111220112200221001120010,"[0, -1, 0, 0, 0]"
2101221011110202201021020,"[0, 0, 0, 0, 0]"
2111221011110222201021020,"[0, 0, 0.0119, 0, 0]"
2111221211111222201021020,"[0, 0, 0, 0, 0]"
2111221211111222221121020,"[0, 0, -1, 0, 0]"
2011110112202102000020000,"[0, -1, 0, 0, 0]"
2221121112101122002110020,"[0, -1, 0, 0, 0]"
2201221012110122002110010,"[0, 0.0119, 0, 0, 0]"
2211021020110102201021000,"[0, 0, -1, 0, 0]"
0211200012000100000000000,"[-1, 0, 0, 0, 0]"
2221121011200011000020000,"[0, 0.0119, 0, 0, 0]"
2221121011220111000020000,"[0, -1, 0, 0, 0]"
2221221012110112102112000,"[0, 0, -1, 0, 0]"
2221210010100101002020010,"[0, 0.0119, 0, 0, 0]"
2221212010110101002020010,"[0, 0.0119, 0, 0, 0]"
2221212010110101202021010,"[0, 0, -1, 0, 0]"
1221021110202101002020010,"[0, 0.0119, 0, 0, 0]"
1221021110222101102020010,"[0, 0.01726, 0, 0, 0]"
2021220211101102022010110,"[0, 0.0119, 0, 0, 0]"
2221221211101102022010110,"[0, -1, 0, 0, 0]"
2221021120100101001020000,"[0, 0.0119, 0, 0, 0]"
2221021120121101001020000,"[0, 0, 0, 0, 0]"
2221021120121101211020000,"[0, -1, 0, 0, 0]"
1201222010110201001020000,"[0, 0, 0, 0, 0]"
